"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"F53F4.12",0.0405145217184783,-0.361655401615602,0.079,0.168,1
"tkr-3",0.0405364357875544,2.51671749956809,0.045,0.014,1
"nep-18",0.0405364357875544,2.26349563852096,0.045,0.014,1
"C06H2.2",0.0405983457151316,-0.291555276219576,0.18,0.288,1
"bub-3",0.040617570338888,-0.689623030972151,0.124,0.222,1
"K02E2.6",0.0406258237914875,0.152442536190192,0.034,0.103,1
"kvs-2",0.0406326544393598,-2.24515651778069,0,0.045,1
"sws-1",0.0406326544393598,-1.71180230101181,0,0.045,1
"daam-1",0.0406326544393598,-1.79737337431344,0,0.045,1
"R12A1.3",0.0406326544393598,-2.97691366206221,0,0.045,1
"W08A12.3",0.0406326544393598,-1.6468691976726,0,0.045,1
"ced-8",0.0406326544393598,-1.80474538346297,0,0.045,1
"unc-98",0.0406326544393598,-1.53198076695501,0,0.045,1
"R11.4",0.0406326544393598,-1.85819754140098,0,0.045,1
"Y11D7A.3",0.0406326544393598,-1.9788705990215,0,0.045,1
"csa-1",0.0406326544393598,-1.39616522403378,0,0.045,1
"F14B6.3",0.0406326544393598,-1.53845285044224,0,0.045,1
"pat-4",0.0407733704545353,-0.797803103426959,0.169,0.269,1
"imb-3",0.0408262186077623,-0.356916958275332,0.551,0.729,1
"C25H3.17",0.0409259080655211,-0.951649797253699,0.067,0.148,1
"upb-1",0.040970926636327,-1.84134632526201,0.011,0.066,1
"rbf-1",0.040970926636327,-1.34946799643502,0.011,0.066,1
"rpl-41.1",0.0409754904798203,-0.319509245729396,0.798,0.908,1
"aakb-2",0.0410131694568281,-0.31689816259805,0.213,0.319,1
"F12F6.7",0.0410285221172541,-1.41827390438689,0.034,0.099,1
"F21G4.6",0.0410375458324875,-1.28945107271722,0.045,0.119,1
"nphp-1",0.0410440747611686,3.44743981392258,0.045,0.014,1
"calu-2",0.041067748815515,-1.18112508250627,0.146,0.241,1
"pqm-1",0.0410703136230679,-0.166211486317657,0.708,0.818,1
"srw-1",0.0411112752349652,1.84456920086422,0.112,0.058,1
"tebp-1",0.0412562436517073,-1.24047349124361,0.056,0.133,1
"pxf-1",0.041272180017222,-0.227299735184444,0.225,0.351,1
"ugt-64",0.041290815491827,-0.298826197815432,0.135,0.244,1
"rab-39",0.0413336470116409,-0.803278332281866,0.067,0.152,1
"F35D11.3",0.0416715070513309,-1.01071189302737,0.09,0.176,1
"bath-9",0.0416914278263268,-1.06571700711656,0.169,0.257,1
"C40A11.4",0.041706560484165,-2.22476243265378,0.011,0.065,1
"T26H5.14",0.0420957423779641,-0.573740280288831,0.056,0.133,1
"popl-7",0.0421782758742686,-1.2732683664422,0.022,0.084,1
"unc-54",0.0421862413694752,0.451283668689172,0.685,0.686,1
"K09F6.9",0.0421977965609553,-1.37694223646257,0.034,0.101,1
"Y116A8C.9",0.0422113219183291,-0.494951070203828,0.124,0.225,1
"T23G11.11",0.0422227315149331,0.342718926699525,0.247,0.396,1
"mek-2",0.0422496097182546,-0.299610642374129,0.157,0.271,1
"vig-1",0.0423000966772292,0.375808830407816,0.73,0.831,1
"C09E8.1",0.042376207931801,-0.697366996370542,0.213,0.325,1
"M04C3.2",0.0423843049221001,1.13255513058692,0.124,0.232,1
"ZC190.2",0.0423983023731248,1.80024094134957,0.157,0.089,1
"T01C3.2",0.0423996777984295,-0.549379785436931,0.079,0.168,1
"dcar-1",0.0424534801255437,-1.49700815459921,0.011,0.065,1
"tmc-2",0.0425749680888503,-1.91388586819929,0.022,0.084,1
"Y73B6BL.27",0.0426529261922584,-0.532925593670123,0.461,0.602,1
"fbxa-65",0.0426813608662795,-1.09140643202074,0.034,0.101,1
"ZK154.4",0.0428378085025016,0.653190547316875,0.573,0.558,1
"prp-18",0.0428885164665668,-0.824114832197419,0.112,0.208,1
"glo-4",0.0429631883160966,-1.00737924693707,0.09,0.178,1
"fbxa-105",0.043013632370102,-0.656706028916882,0.371,0.431,1
"srbc-44",0.043044741808466,1.57458145191393,0.101,0.049,1
"C34C12.8",0.0430559354991534,-0.553888144371849,0.247,0.366,1
"yap-1",0.0430613723199827,0.749224320263401,0.404,0.335,1
"Y94H6A.2",0.0431288214200264,1.46575704492864,0.045,0.014,1
"Y46G5A.15",0.0431839980487296,0.310832158292112,0.011,0.066,1
"cmtr-1",0.0432439267063412,1.02732469313672,0.146,0.257,1
"Y73C8B.1",0.0435606547866291,-0.659872672250166,0.27,0.382,1
"F25E5.9",0.04361503677038,3.23400925904945,0.034,0.009,1
"T23B12.11",0.04361503677038,2.59545980594271,0.034,0.009,1
"metl-1",0.0436468698258176,-0.366749424802703,0.281,0.412,1
"hsp-75",0.0436549386939242,-0.509442148243031,0.36,0.501,1
"C25H3.10",0.0436848530276739,-0.542529442406217,0.169,0.276,1
"R107.5",0.0438116993455073,1.00258990238776,0.562,0.545,1
"klc-2",0.0438382955252555,-0.197249434585745,0.416,0.572,1
"rad-50",0.0438939277357079,-1.19356516529742,0.101,0.187,1
"F14H12.2",0.0439440697424694,3.5895585379458,0.034,0.009,1
"F45E1.5",0.0439440697424694,2.30629176881162,0.034,0.009,1
"his-66",0.0439440697424694,2.55493177624551,0.034,0.009,1
"C25D7.10",0.0439549302716083,0.917373623838959,0.236,0.365,1
"Y46G5A.7",0.0439579478295699,-0.6701213393585,0.247,0.332,1
"flh-2",0.0441307813901115,-1.03586755741661,0.146,0.237,1
"Y105C5B.25",0.0442751959827518,3.23634801191294,0.034,0.009,1
"lido-1",0.0442917980348317,-0.794316555422064,0.056,0.134,1
"sta-1",0.0444264742073441,0.313560505613285,0.213,0.342,1
"tin-10",0.0444283169283332,-0.24835154549346,0.337,0.494,1
"cash-1",0.0444497444070902,-0.374647273706473,0.326,0.459,1
"T24C2.5",0.0444700930218737,1.08229188558587,0.112,0.058,1
"tpra-1",0.0444733340576865,-1.18693235720293,0.067,0.145,1
"yju-2",0.0445079034152083,-0.843171127206622,0.146,0.246,1
"cox-19",0.0445353862229776,-0.454624976534082,0.112,0.206,1
"K08C7.1",0.0445973022176674,0.992401023159643,0.146,0.086,1
"W03C9.6",0.0446084255063762,2.42188144960586,0.034,0.009,1
"C50F4.4",0.0447442750712545,-1.1666423321246,0.022,0.084,1
"cest-24",0.0448634098656901,-2.30016494993766,0,0.044,1
"F21C10.18",0.0448634098656901,-2.86200615837247,0,0.044,1
"R12H7.4",0.0448634098656901,-2.44244892384396,0,0.044,1
"F18E9.3",0.0448634098656901,-2.17356418778547,0,0.044,1
"F56D5.3",0.0448634098656901,-2.53397418378618,0,0.044,1
"skpo-3",0.0448634098656901,-2.2721006639374,0,0.044,1
"btb-17",0.0448634098656901,-1.26790434935375,0,0.044,1
"C17G10.13",0.0448634098656901,-1.62332484973626,0,0.044,1
"nefr-1",0.0448634098656901,-1.61880238790982,0,0.044,1
"ccb-2",0.0448634098656901,-1.30404354616692,0,0.044,1
"mrt-2",0.0448634098656901,-1.41300538561349,0,0.044,1
"ZC84.6",0.0448634098656901,-2.83492259810251,0,0.044,1
"T16G12.8",0.044915097031815,1.28247646046013,0.112,0.058,1
"ssna-1",0.0449157761493168,-0.979164881251666,0.034,0.101,1
"nmat-2",0.0449200769532279,-1.30202977813948,0.011,0.065,1
"F42D1.4",0.0449437683502925,2.20736250182431,0.034,0.009,1
"cyp-23A1",0.0449437683502925,2.26666627512993,0.034,0.009,1
"mob-4",0.0449687830460042,-0.37879577498845,0.225,0.356,1
"phf-14",0.0450618947585255,-0.14634553713219,0.079,0.168,1
"gpa-15",0.0451253819990196,-1.00381713624782,0.067,0.147,1
"madf-10",0.0451421101208301,0.939706331482634,0.157,0.092,1
"slr-2",0.0451486895975073,-1.09946549721076,0.056,0.133,1
"trip-4",0.0452338729028271,-0.91116068619726,0.135,0.229,1
"sul-3",0.0452812345730898,2.12082985891614,0.034,0.009,1
"tag-18",0.0452812345730898,1.63342020717089,0.034,0.009,1
"grk-1",0.0453279472302962,-1.02124058200755,0.169,0.274,1
"set-29",0.0453550911005946,1.54255775949729,0.236,0.161,1
"imp-2",0.0453687343903501,-0.315327496842663,0.472,0.656,1
"lbp-3",0.0454292693058575,-0.621409471344651,0.607,0.703,1
"Y54E10BR.4",0.0455050430542651,-0.206987739849953,0.584,0.731,1
"R10E11.6",0.0455056988890928,0.858502705948551,0.326,0.244,1
"eas-1",0.0455117070831996,-0.504674112510528,0.337,0.48,1
"C17E4.10",0.0455381052251465,0.977967960326066,0.449,0.373,1
"C33A11.2",0.045556026718859,0.331075734417142,0.067,0.147,1
"poml-4",0.0455724977619414,1.28667188588743,0.101,0.049,1
"unc-132",0.0455758306290091,-0.579403822555318,0.18,0.291,1
"fhod-1",0.045652960098878,-0.448116166058019,0.067,0.15,1
"C01F1.6",0.045652960098878,0.93548431848911,0.202,0.129,1
"F26A3.7",0.0456657791045554,-0.839901977853215,0.101,0.19,1
"C53A5.9",0.0457416263503473,1.0319672865828,0.18,0.11,1
"K10D2.5",0.045798154531018,-1.03893395333362,0.079,0.159,1
"F10D11.2",0.0457988333380831,-0.933008082140709,0.157,0.25,1
"ash-2",0.0458165507458492,0.716467553166419,0.281,0.428,1
"rpl-37",0.045895375461273,-0.172443414221082,0.933,0.988,1
"sup-35",0.0459076725275298,-1.92672011425421,0.022,0.08,1
"natc-3",0.0459349515694775,-0.757915107979598,0.191,0.304,1
"nasp-1",0.0459377399637881,-1.17295280086291,0.112,0.195,1
"txt-18",0.045962577496903,1.85334929183857,0.034,0.009,1
"lpr-1",0.045962577496903,1.50127160177012,0.034,0.009,1
"tlk-1",0.0460287418790984,-0.339101628442133,0.36,0.508,1
"K10B2.4",0.0460689424119103,-0.257716553323554,0.629,0.782,1
"C24D10.6",0.0461159058104017,-0.334220025266315,0.371,0.51,1
"mtx-2",0.0461449933412282,0.543624457759937,0.629,0.661,1
"T23F11.4",0.0461503500539334,0.474753544770028,0.494,0.419,1
"spd-2",0.0462039670080185,-1.01779944941053,0.067,0.145,1
"K02E10.6",0.0462278699762941,0.740209059002573,0.539,0.485,1
"plin-1",0.0462696607650473,-0.517310870292097,0.461,0.557,1
"isy-1",0.0463583569219404,0.536216927926646,0.18,0.279,1
"ape-1",0.0463624767524131,-0.227609984090842,0.461,0.592,1
"K09A9.6",0.0464817685811576,-0.207411073164796,0.045,0.117,1
"plg-1",0.0466038479690985,-0.946892738757105,0.045,0.117,1
"utx-1",0.0466508275012652,-0.792305130276513,0.056,0.134,1
"E02H4.2",0.0466549185479322,3.25344002567747,0.056,0.021,1
"T27A3.7",0.0466850812796747,-0.967546460056729,0.011,0.065,1
"Y54E10A.11",0.0466992932728192,-0.169510524465625,0.213,0.33,1
"hcf-1",0.0467133447471522,-0.13308997295324,0.101,0.195,1
"elp-1",0.0467171035614985,-2.09570095065267,0.011,0.063,1
"acd-5",0.0467330663226991,-0.842302249218439,0.191,0.291,1
"suds-3",0.0467534688004345,-0.74317241573904,0.045,0.115,1
"zfp-3",0.0468054698390581,-0.666477402596795,0.292,0.421,1
"C15H9.2",0.0468483913828192,-0.942834763123007,0.011,0.065,1
"wbp-4",0.047044859085672,-0.338649351380981,0.124,0.22,1
"chup-1",0.0472150036593683,-1.62688869417056,0.011,0.063,1
"Y111B2A.3",0.0473819590126993,-1.74366114702175,0.011,0.063,1
"rpl-38",0.0474066424274201,-0.173660860555952,0.955,0.988,1
"F59C6.14",0.0474305354777594,0.603531939327553,0.685,0.602,1
"C08F8.9",0.0474541765163719,-0.100199225215003,0.584,0.77,1
"pkn-1",0.0474815228227603,-0.418058448766625,0.382,0.524,1
"cyp-33C5",0.0475764767237915,1.88830580687817,0.157,0.092,1
"dpf-5",0.047649168214989,-0.916982522674928,0.067,0.147,1
"smc-6",0.047740714854004,-1.06113788076217,0.112,0.201,1
"F25E5.8",0.0477799261030989,0.916943242877063,0.146,0.084,1
"mics-1",0.0477862442177305,-1.18183889241966,0.022,0.082,1
"best-13",0.0478316831641521,1.11548293404135,0.348,0.279,1
"Y69A2AR.32",0.0478858063970258,-1.3386278375764,0.011,0.063,1
"Y106G6D.8",0.0478858063970258,-2.15988362158607,0.011,0.063,1
"F55B11.4",0.0480752413821498,-0.564451211393607,0.539,0.565,1
"rpl-20",0.0481771198288706,-0.175750842888966,0.921,0.988,1
"nft-1",0.0481890032143576,-0.443160409468089,0.18,0.298,1
"rnp-3",0.0482063994954185,-0.37324168022452,0.157,0.257,1
"Y39B6A.34",0.0482154330558423,-0.413465179059897,0.169,0.276,1
"cmd-1",0.0483534932806093,0.507532538759105,0.719,0.827,1
"ugt-20",0.0483989578513145,0.120862495025357,0.101,0.192,1
"dph-1",0.0484457371989802,0.45742124978844,0.124,0.225,1
"gpb-2",0.0484620841129275,0.694049566730914,0.337,0.262,1
"swsn-9",0.0487112860336309,-0.590699507042939,0.472,0.579,1
"acs-11",0.0487423684487504,1.06194509630931,0.315,0.253,1
"Y14H12B.1",0.0487565188226086,-0.606319949308999,0.303,0.435,1
"pab-2",0.0488806712120041,0.18633978551778,0.798,0.874,1
"adh-5",0.0488971491323677,-0.18350454761863,0.652,0.801,1
"nlp-52",0.0492201342627173,-0.586043822319142,0.034,0.099,1
"C27H5.2",0.0492228777061455,-0.665921802442197,0.124,0.215,1
"Y71H2AM.6",0.0492253951272298,-0.670570378432888,0.056,0.133,1
"C02H6.1",0.0492304544238545,2.24504334866104,0.056,0.021,1
"K04F10.3",0.0492401745710767,-1.06456598408361,0.09,0.169,1
"cpna-3",0.0493104810414527,-0.364985137588461,0.067,0.15,1
"C13E3.1",0.0494716391057536,-0.563449837588568,0.236,0.358,1
"nud-2",0.0494845625152335,0.748233818939221,0.528,0.529,1
"flr-1",0.0495009183318331,0.24895579958387,0.27,0.401,1
"R02D5.7",0.0495456528962908,-1.35298021631464,0,0.042,1
"clec-39",0.0495456528962908,-2.21549425155122,0,0.042,1
"mig-13",0.0495456528962908,-1.95142197635303,0,0.042,1
"Y26E6A.3",0.0495456528962908,-1.42186987468715,0,0.042,1
"C27D8.4",0.0495456528962908,-1.41520233449536,0,0.042,1
"swt-1",0.0495456528962908,-1.70867958518657,0,0.042,1
"T12B3.2",0.0495456528962908,-2.16588709307318,0,0.042,1
"clec-173",0.0495456528962908,-2.08955394518154,0,0.042,1
"K07F5.22",0.0495456528962908,-1.58474752605238,0,0.042,1
"F23C8.3",0.0495456528962908,-1.32394148867003,0,0.042,1
"fbn-1",0.0495456528962908,-1.95115068289055,0,0.042,1
"sqv-1",0.0496344956235892,0.300754913508963,0.079,0.162,1
"D2023.6",0.0496367681336286,0.104090509464629,0.169,0.286,1
"R05H5.3",0.0496970134732886,-1.37733655398375,0.045,0.113,1
"ZK1236.5",0.0497301831534714,-0.286268210279028,0.382,0.534,1
"oac-59",0.0497400832497208,0.899043595471683,0.438,0.346,1
"F13E9.11",0.0498609994776851,1.52355024621153,0.056,0.021,1
"sma-5",0.0499646680210561,0.53692062911021,0.697,0.637,1
"vps-11",0.0500274155748837,-0.732967835260419,0.169,0.272,1
"C27F2.10",0.0500704116861138,-1.04304999960801,0.067,0.145,1
"C50B6.9",0.0501999226373493,1.29991771051089,0.202,0.134,1
"C05D9.7",0.0502145492509004,-1.41101557100501,0.18,0.253,1
"ZK1193.2",0.0502970110943972,-2.01413271022979,0.011,0.063,1
"dgk-5",0.0503153983843944,0.360197014663897,0.045,0.115,1
"Y75B8A.19",0.0503531414945725,1.39132412039893,0.124,0.066,1
"rsp-2",0.0504557848902176,-0.351744610457838,0.483,0.649,1
"nhr-225",0.0504688881195681,3.82053657764881,0.067,0.028,1
"arch-1",0.0504766470722719,0.29041791422115,0.09,0.183,1
"C09G9.5",0.0504927360672091,1.22698730277269,0.079,0.035,1
"nmgp-1",0.0506281731593421,0.564085440504476,0.596,0.551,1
"ymel-1",0.0507283535023525,-0.712463401836554,0.191,0.305,1
"sams-4",0.0508238953279595,-0.322328563188452,0.303,0.426,1
"F46B6.4",0.0510417949814169,-0.936405850044889,0.034,0.099,1
"W02D3.4",0.0511111872778525,0.319389363937767,0.337,0.471,1
"ppfr-1",0.0511327260752862,0.377807590252721,0.326,0.483,1
"ipla-2",0.0512401264876932,-0.363317259217579,0.112,0.202,1
"maea-1",0.0512870768776185,0.392412929482198,0.18,0.305,1
"mvb-12",0.0513010664706698,-0.611846055108709,0.213,0.323,1
"mtch-1",0.0513483048544875,0.295994770007434,0.483,0.63,1
"hex-5",0.0514214528190643,0.776905902472254,0.584,0.501,1
"snf-6",0.0514701023262888,0.145613081272739,0.034,0.099,1
"ivd-1",0.0514924042556505,-1.11553741253438,0.169,0.257,1
"sre-23",0.0515033344348549,1.66294383776621,0.146,0.084,1
"F35E12.10",0.0515134845450085,-1.47616781183463,0.067,0.141,1
"E02A10.3",0.0515259091189761,1.84314913329116,0.079,0.035,1
"C31C9.6",0.0515402729761676,-0.775317563059431,0.011,0.063,1
"csn-1",0.0515474605416107,0.385600648999182,0.169,0.258,1
"ddx-19",0.0516462316951902,-0.604318113621279,0.157,0.262,1
"pnn-1",0.0518086326062454,-0.325650526530611,0.404,0.508,1
"F10E9.11",0.0518380842439235,-0.45864906374351,0.292,0.386,1
"T24C4.3",0.0519718048866222,0.475115382806597,0.09,0.171,1
"glh-1",0.0519765690545247,1.6790199776786,0.213,0.148,1
"W04A8.6",0.051987432404565,-1.08286612258588,0.022,0.08,1
"Y51F10.4",0.052007985750331,0.687656013847574,0.36,0.265,1
"F54B11.5",0.0520695460029027,-0.423559339900665,0.225,0.335,1
"B0334.4",0.0520812545861836,-0.515598283616002,0.213,0.318,1
"calu-1",0.0521782748895919,-1.47396548643568,0.416,0.455,1
"ceh-40",0.0521975634269463,-0.87320839011865,0.09,0.171,1
"cpsf-3",0.0522219348581401,-0.711473192081883,0.202,0.318,1
"msra-1",0.0522808069650194,-0.822900975389527,0.629,0.682,1
"F23C8.14",0.0523065589391519,-0.495661768645045,0.18,0.286,1
"tag-120",0.0524673628474251,0.187513862187476,0.697,0.838,1
"spe-49",0.0525377208613205,2.07548667840856,0.067,0.028,1
"crn-3",0.0525497300536737,0.908117722615922,0.416,0.358,1
"cps-6",0.0525680490162408,0.303007724858694,0.169,0.293,1
"Y75B12B.3",0.0525767168408121,1.31257136984958,0.079,0.035,1
"npp-18",0.0526162971522511,-1.08927545096835,0.112,0.197,1
"dnj-12",0.0526164533690945,0.694287442729256,0.685,0.749,1
"C33G3.4",0.0526179213934335,-2.55324111553886,0.393,0.382,1
"atg-5",0.0526324777881514,-0.409259014885979,0.124,0.223,1
"vps-36",0.0526489276992501,-0.338345164582409,0.326,0.471,1
"H23N18.6",0.0528442801277022,-1.66018143500946,0.022,0.079,1
"fum-1",0.0528594516006719,-0.401999907810982,0.416,0.539,1
"camt-1",0.0528907229381815,1.06856001711315,0.124,0.222,1
"plc-1",0.0529589382565338,2.12466086187827,0.157,0.094,1
"sna-3",0.0529802385867197,-0.46630181349063,0.281,0.403,1
"Y57A10A.13",0.0531463234042963,-0.311977006379095,0.27,0.396,1
"F59E12.6",0.0531858507691937,-0.794314632576697,0.056,0.127,1
"ceh-86",0.0532085811456116,-1.53823872381186,0.079,0.152,1
"F09G8.7",0.0532269915368507,0.891368254308611,0.258,0.363,1
"mdt-30",0.0533205033536003,-0.351985588601988,0.079,0.157,1
"K01G5.8",0.0533285597648717,-0.607518967478981,0.191,0.293,1
"plx-1",0.0534113508182955,1.37116099960784,0.371,0.295,1
"E02H1.5",0.0536084425642767,-0.948045366056732,0.022,0.08,1
"T15B7.8",0.0536169424381636,1.13735896753298,0.202,0.134,1
"gbas-1",0.053668708515959,-1.45055006883076,0.022,0.079,1
"F26G1.11",0.0536774484204082,0.784898775732419,0.528,0.485,1
"pax-3",0.0538142709566282,-2.36291443701675,0.011,0.061,1
"jmjd-1.2",0.0538695575975878,-0.118495274828656,0.326,0.447,1
"fkb-1",0.0539844326703992,0.313537673307963,0.843,0.925,1
"par-5",0.0541680419759631,-0.192204049190726,0.719,0.887,1
"mel-26",0.0542119182319328,-0.330608172289117,0.292,0.436,1
"nhl-3",0.0542394020409846,-0.883065427649,0.079,0.159,1
"npp-2",0.0543122683701847,-0.58098531719962,0.202,0.305,1
"sav-1",0.0543479897717065,0.309655925383856,0.281,0.407,1
"T19D12.4",0.0543641581659937,-0.424748203966229,0.461,0.538,1
"F54D5.17",0.054382087589792,-1.07688231232305,0.011,0.061,1
"C34B7.1",0.054382087589792,-2.1130150983859,0.011,0.061,1
"patr-1",0.0545580018028094,-0.141374548713031,0.382,0.534,1
"pir-1",0.054597777001678,-0.892355229972974,0.213,0.311,1
"athp-1",0.054607710225056,0.644464250576491,0.191,0.127,1
"Y105E8B.6",0.054644607856943,0.559416606724831,0.101,0.183,1
"sri-70",0.0547305889625946,-1.38292963526021,0,0.04,1
"Y39D8A.1",0.0547305889625946,-1.33330316645326,0,0.04,1
"ttr-6",0.0547305889625946,-2.74392812632161,0,0.04,1
"C53D6.8",0.0547305889625946,-1.24393401516758,0,0.04,1
"K08F4.3",0.0547305889625946,-1.1383130829326,0,0.04,1
"C28C12.12",0.0547305889625946,-0.983331531216508,0,0.04,1
"M03A1.8",0.0547305889625946,-1.14195574671678,0,0.04,1
"F35G12.5",0.0547305889625946,-1.25214010459006,0,0.04,1
"Y39E4B.5",0.0547305889625946,-1.64445269022923,0,0.04,1
"fbxb-84",0.0547305889625946,-1.2512573726451,0,0.04,1
"F53B6.13",0.0547749163092469,-1.19949231194623,0.034,0.096,1
"ubxn-6",0.0548149454877876,-0.865515709940091,0.112,0.201,1
"C23F12.4",0.0548203697943121,-0.235101754656988,0.449,0.597,1
"Y55F3AM.5",0.0549436293970712,-0.866140417016876,0.045,0.115,1
"nhr-130",0.0550205335908724,-1.46667259863284,0.056,0.126,1
"gsp-1",0.0550992880254852,-0.128157008677796,0.427,0.562,1
"nhr-231",0.0551032539901241,-0.378451726828775,0.022,0.08,1
"mig-15",0.0551528820581673,-0.146547826547283,0.236,0.339,1
"ZK177.8",0.0553112533383645,1.23693779250344,0.135,0.225,1
"lmp-1",0.0553339692148532,-0.647199362752878,0.764,0.88,1
"cyp-25A3",0.0554257485018829,-0.401677292421011,0.337,0.442,1
"ntl-2",0.0554875810610657,-0.279254168092659,0.506,0.658,1
"hoe-1",0.0554901270319943,-0.869846907247187,0.169,0.26,1
"npp-11",0.0555524468292944,-0.611018085797447,0.191,0.288,1
"polg-1",0.0556554067154492,-1.11773621228577,0.258,0.346,1
"nrde-1",0.0557015291408472,-0.917392924137656,0.056,0.126,1
"Y17G7B.18",0.0557015373077115,-1.05588337459272,0.056,0.126,1
"gei-3",0.055732875067278,-0.161088769732013,0.056,0.129,1
"npp-24",0.0560308751104247,-0.851442364921652,0.101,0.187,1
"T04A8.7",0.0560344170168714,-0.958955171255933,0.022,0.079,1
"Y43F4B.10",0.0561370426987598,-0.682350493054731,0.258,0.363,1
"R10D12.13",0.0561993254804772,0.621313527670941,0.09,0.176,1
"gtf-2E1",0.0562300222323935,-0.976615781425369,0.045,0.112,1
"cdk-9",0.0562416460495522,0.272647182076608,0.18,0.3,1
"acl-14",0.0562995075793217,-0.290471697307608,0.315,0.438,1
"T03D8.6",0.0563793606872084,-1.57725287926767,0.022,0.079,1
"C36B1.14",0.0563895486494533,-0.829097267939251,0.056,0.126,1
"Y73C8C.10",0.0564580907225698,-1.03701787357509,0.09,0.169,1
"deb-1",0.0565383371950968,-0.890143322166178,0.135,0.22,1
"png-1",0.0565617016480086,-0.384284689102895,0.101,0.195,1
"Y54G2A.40",0.0565998655178322,1.37451921060866,0.101,0.051,1
"psf-3",0.0567035710027628,-0.904435878657838,0.011,0.061,1
"cept-1",0.0567165289796269,0.989055758750415,0.202,0.134,1
"F21C10.10",0.0568188442318865,0.21556333016677,0.562,0.462,1
"F25B4.7",0.0568246891364458,-0.368924392268233,0.124,0.218,1
"rtcb-1",0.0568371998846054,-0.245395311515718,0.067,0.141,1
"cnt-2",0.0568595377334606,-0.865357812494634,0.191,0.293,1
