228411
288	511	243
0	225	0
290	591	226
0	16	0
78	128	17
175	361	68
539	693	255
1023	1168	410
1254	1578	556
1623	1842	881
2022	2117	1101
2237	2403	1197
2463	2592	1364
2640	2711	1494
0	50	0
97	283	51
461	615	238
945	1090	393
1176	1500	539
1545	1764	864
1944	2039	1084
2159	2325	1180
2385	2514	1347
2562	3012	1477
0	163	0
211	697	164
742	1034	651
1082	1202	944
1263	1395	1065
1443	1587	1198
1634	1824	1343
0	86	0
141	324	87
369	514	271
592	788	417
834	937	614
1006	1173	718
1222	1346	886
1400	1556	1011
1606	1694	1168
1742	1932	1257
2221	2439	1448
2491	2585	1667
2718	2863	1762
2923	3008	1908
3059	3140	1994
0	191	0
236	402	192
446	580	359
772	910	494
960	1091	633
0	150	0
222	571	151
698	814	501
859	1385	618
0	155	0
597	946	156
993	1109	506
1158	1545	623
0	282	0
331	507	283
558	837	460
0	159	0
847	1187	160
1246	1557	501
1606	1899	813
0	214	0
264	994	215
1259	1495	946
1541	1738	1183
1785	1972	1381
2311	2708	1569
2935	3109	1967
3318	3410	2142
0	182	0
229	395	183
502	636	350
692	833	485
1068	1380	627
1422	1555	940
0	179	0
233	320	180
382	460	268
511	645	347
699	837	482
987	1391	621
0	62	0
108	268	63
312	458	224
547	623	371
806	969	448
1013	1215	612
1263	1374	815
0	111	0
159	272	112
447	616	226
662	769	396
821	941	504
988	1097	625
1468	1656	735
0	505	0
556	669	506
893	1062	620
1111	1218	790
1268	1388	898
1433	1542	1019
2413	2622	1129
0	99	0
144	257	100
377	546	214
593	700	384
749	869	492
1098	1207	613
1255	1449	723
0	63	0
110	212	64
343	638	167
0	54	0
101	203	55
334	518	158
566	842	343
0	476	0
654	1129	477
1179	1790	953
1969	2066	1565
0	396	0
797	1075	397
1129	1467	676
1519	1657	1015
1927	2467	1154
0	323	0
724	1002	324
1056	1394	603
1446	1584	942
1854	1991	1081
2076	2385	1219
0	110	0
156	230	111
275	476	186
848	1247	388
1294	1377	788
1425	1490	872
1764	1934	938
2025	2043	1109
0	192	0
248	511	193
652	781	457
831	1072	587
1119	1325	829
0	212	0
261	384	213
802	866	337
907	1021	402
1064	1194	517
1490	1671	648
1749	1954	830
0	119	0
166	361	120
0	124	0
178	407	125
0	310	0
361	514	311
579	951	465
999	1263	838
1318	1447	1103
1690	1807	1233
1901	2089	1351
2142	2336	1540
2390	2573	1735
0	151	0
1018	1141	152
1243	1398	276
1443	1562	432
1619	1820	552
0	342	0
459	930	343
979	1409	815
1456	1626	1246
2006	2104	1417
2149	2241	1516
0	157	0
207	285	158
676	900	237
953	1295	462
2119	2270	805
0	354	0
400	609	355
657	732	565
0	145	0
196	310	146
354	489	261
541	848	397
897	1003	705
1281	1419	812
0	145	0
196	310	146
360	489	261
541	848	391
897	1003	699
1281	1423	806
0	41	0
91	220	42
272	579	172
628	734	480
1012	1105	587
0	121	0
171	298	122
348	467	250
520	672	370
1006	1143	523
1186	1871	661
0	117	0
167	294	118
344	463	246
516	668	366
1008	1139	519
1188	1871	651
0	114	0
164	291	115
341	460	243
513	665	363
999	1136	516
1185	1864	654
0	114	0
164	291	115
341	460	243
513	665	363
826	888	516
1005	1136	579
1185	1864	711
0	112	0
162	289	113
339	458	241
511	663	361
1003	1134	514
1177	1862	646
0	75	0
125	252	76
302	421	204
474	626	324
787	849	477
966	1097	540
1140	1211	672
0	256	0
441	1096	257
1300	1394	913
1452	1738	1008
1921	1987	1295
0	256	0
441	1096	257
1300	1394	913
1452	1744	1008
1921	1987	1301
0	66	0
249	535	67
593	687	354
891	1546	449
1731	1987	1105
0	66	0
243	535	67
593	687	360
891	1546	455
1731	1987	1111
0	336	0
384	532	337
581	911	486
959	1145	817
1195	1275	1004
0	336	0
384	532	337
581	911	486
959	1145	817
1195	1258	1004
1323	1445	1068
0	219	0
809	981	220
1030	1130	393
1692	1946	494
0	714	0
2498	2692	715
3618	3716	910
7940	8095	1009
8543	8855	1165
9821	9988	1478
10238	10371	1646
10421	10489	1780
10536	10792	1849
11784	11919	2106
12515	12631	2242
13539	13696	2359
15140	15384	2517
0	712	0
2496	2690	713
3616	3714	908
7938	8093	1007
8541	8853	1163
9819	9986	1476
10236	10369	1644
10419	10487	1778
10534	10790	1847
11782	11917	2104
12513	12629	2240
13537	13694	2357
18608	18746	2515
0	188	0
1972	2166	189
3092	3157	384
0	441	0
508	820	442
0	400	0
500	714	401
760	857	616
1604	1663	714
1709	2054	774
2101	2998	1120
3049	3116	2018
0	400	0
500	714	401
760	857	616
1604	1663	714
1709	2054	774
2101	2998	1120
3049	3170	2018
0	400	0
500	714	401
760	857	616
1604	1663	714
1709	2054	774
2101	2998	1120
3049	3301	2018
0	380	0
480	694	381
740	837	596
1584	1643	694
1689	2034	754
2081	2978	1100
3029	3170	1998
0	51	0
151	365	52
411	508	267
796	1101	365
1255	1314	671
1360	1705	731
1752	2649	1077
2700	2716	1975
0	303	0
355	449	304
497	571	399
629	849	474
897	954	695
1006	1311	753
0	261	0
317	406	262
454	709	352
1029	1285	608
0	175	0
219	522	176
573	766	480
1280	1598	674
0	276	0
334	403	277
0	476	0
521	589	477
864	1287	546
1331	1415	970
1462	1622	1055
0	282	0
329	511	283
632	1034	466
0	218	0
263	445	219
672	1526	402
0	152	0
282	386	153
437	619	258
805	909	441
959	1150	546
0	35	0
165	269	36
320	433	141
0	242	0
299	447	243
0	482	0
1082	1674	483
1722	2253	1076
2299	2588	1608
2633	3001	1898
3054	3346	2267
3391	3533	2560
3582	3790	2703
3841	3906	2912
3954	4049	2978
0	477	0
1077	1660	478
1717	2248	1062
2294	2574	1594
2628	2996	1875
3049	3341	2244
3386	3528	2537
3577	3785	2680
3836	3901	2889
3949	4050	2955
0	476	0
1076	1659	477
1716	2247	1061
2293	2582	1593
2627	2995	1883
3048	3340	2252
3385	3527	2545
3576	3784	2688
3835	3900	2897
3948	4043	2963
0	476	0
1076	1668	477
1716	2247	1070
2293	2573	1602
2627	2995	1883
3048	3340	2252
3385	3527	2545
3576	3784	2688
3835	3900	2897
3948	4049	2963
0	314	0
402	620	315
667	843	534
0	176	0
223	441	177
529	843	396
0	47	0
347	429	48
4679	4760	131
4829	4912	213
4982	5089	297
0	79	0
164	207	80
310	417	124
464	564	232
786	933	333
981	1087	481
1133	1294	588
1544	1783	750
2288	2677	990
3681	3861	1380
3906	4146	1561
5044	5166	1802
5211	5406	1925
5455	5616	2121
6588	6689	2283
0	123	0
385	466	124
1003	1150	206
1202	1379	354
1427	1513	532
0	70	0
841	944	71
1456	1558	175
1700	1789	278
2491	2714	368
3153	3349	592
0	364	0
1021	1218	365
1686	2044	563
2106	2257	922
0	63	0
153	364	64
1021	1218	276
1686	1871	474
2106	2265	660
0	62	0
152	363	63
1020	1217	275
1685	2244	473
0	211	0
868	1065	212
1533	2092	410
0	211	0
868	1065	212
1533	1718	410
1953	2103	596
0	196	0
621	800	197
1147	1539	377
1590	1697	770
1742	1965	878
0	242	0
294	484	243
533	640	434
686	831	542
0	450	0
499	606	451
652	797	559
0	186	0
238	428	187
487	584	378
630	677	476
0	200	0
560	853	201
912	1019	495
1067	1541	603
0	254	0
307	527	255
724	906	476
1073	1180	659
1228	1299	767
0	222	0
419	601	223
768	875	406
923	994	514
0	353	0
0	215	0
271	378	216
423	599	324
1119	1223	501
1275	1468	606
0	500	0
685	783	501
871	1001	600
1047	1275	731
1325	1417	960
1644	1735	1053
1832	2028	1145
0	74	0
171	239	75
0	234	0
402	494	235
540	824	328
959	1194	613
0	252	0
935	1039	253
1686	1862	358
2732	3010	535
0	98	0
968	1108	99
0	357	0
773	1051	358
1560	1724	637
0	140	0
556	834	141
1343	1375	420
0	387	0
1128	1187	388
1235	1339	448
1387	1833	553
0	189	0
505	666	190
724	819	352
1266	1635	448
0	121	0
437	607	122
656	751	293
1198	1565	389
0	163	0
221	316	164
763	1121	260
0	2060	0
0	2240	0
0	192	0
453	557	193
779	955	298
1412	1519	475
1566	1704	583
0	882	0
933	1050	883
1536	1781	1001
2443	2511	1247
3425	3549	1316
4414	4647	1441
5470	5737	1675
6506	6953	1943
8028	8610	2391
8700	8985	2974
9336	9479	3260
10175	10282	3404
10961	11764	3512
14078	14210	4316
14282	14505	4449
0	881	0
932	1049	882
1535	1780	1000
3424	3548	1246
4413	4646	1371
5469	5736	1605
8027	8609	1873
8699	8984	2456
9335	9478	2742
10174	10281	2886
10960	11763	2994
14077	14209	3798
19606	19820	3931
20806	20907	4146
21193	21261	4248
29056	29085	4317
0	876	0
927	1044	877
1530	1775	995
3419	3543	1241
4408	4641	1366
5464	5731	1600
8022	8604	1868
8694	8979	2451
10169	10276	2737
10955	11758	2845
14072	14204	3649
19601	19815	3782
20243	20315	3997
0	876	0
927	1044	877
1530	1775	995
3419	3543	1241
4408	4641	1366
5464	5731	1600
8022	8604	1868
8694	8979	2451
9306	9473	2737
10169	10276	2905
10955	11758	3013
14072	14204	3817
19601	19815	3950
20801	20902	4165
21188	21256	4267
29051	29080	4336
0	872	0
923	1040	873
1526	1771	991
3415	3539	1237
4404	4637	1362
5460	5727	1596
6496	6943	1864
8018	8600	2312
8690	8975	2895
9326	9469	3181
10165	10272	3325
10951	11754	3433
14068	14200	4237
14272	14495	4370
0	869	0
920	1037	870
1523	1768	988
2430	2498	1234
3412	3536	1303
4401	4634	1428
5457	5724	1662
6493	6940	1930
8015	8597	2378
8687	8972	2961
9323	9466	3247
10162	10269	3391
10948	11751	3499
14065	14197	4303
19594	19808	4436
20794	20895	4651
21181	21249	4753
32995	33321	4822
0	616	0
667	784	617
1270	1515	735
3159	3283	981
4148	4381	1106
5204	5471	1340
7762	8344	1608
8434	8719	2191
9070	9213	2477
9909	10016	2621
10695	11498	2729
13812	13944	3533
15332	15756	3666
0	113	0
164	281	114
767	1012	232
1253	1447	478
1674	1690	673
0	113	0
164	281	114
767	1012	232
2656	2780	478
3645	3878	603
4701	4968	837
7259	7841	1105
7931	8027	1688
0	113	0
164	281	114
767	1012	232
2656	2780	478
3645	3878	603
4701	4968	837
7259	7841	1105
7931	8216	1688
8567	8710	1974
0	113	0
164	281	114
767	1012	232
2656	2780	478
3645	3878	603
4701	4968	837
7259	7841	1105
7931	8216	1688
8567	8710	1974
9406	9513	2118
10192	10995	2226
13309	13404	3030
0	113	0
164	281	114
767	1012	232
1253	1447	478
1674	1742	673
2656	2780	742
3645	3878	867
4701	4968	1101
7259	7841	1369
7931	8216	1952
8567	8710	2238
9406	9513	2382
10192	10995	2490
13309	13441	3294
13513	13736	3427
0	113	0
164	281	114
767	1012	232
2656	2780	478
3645	3878	603
4701	4968	837
7259	7841	1105
7931	8216	1688
8567	8710	1974
9406	9513	2118
10192	10995	2226
13309	13441	3030
16011	16036	3163
0	113	0
164	281	114
767	1012	232
2656	2780	478
3645	3878	603
4701	4968	837
7259	7841	1105
7931	8216	1688
8567	8710	1974
9406	9513	2118
10192	10995	2226
13309	13441	3030
18838	18986	3163
0	50	0
1694	1818	51
3739	4006	176
4775	5222	444
6297	6879	892
6969	7254	1475
7605	7748	1761
8444	8551	1905
9230	10033	2013
12347	12479	2817
12551	12774	2950
0	83	0
997	1121	84
1986	2219	209
3042	3309	443
4078	4525	711
5600	6182	1159
6272	6557	1742
6908	7051	2028
7747	7854	2172
8533	9336	2280
11650	11782	3084
11854	12077	3217
0	83	0
997	1121	84
3042	3309	209
4078	4525	477
5600	6182	925
6272	6557	1508
6908	7051	1794
7747	7854	1938
8533	9336	2046
11650	11782	2850
11854	12077	2983
0	647	0
1512	1745	648
2568	2835	882
3604	4051	1150
5126	5708	1598
5798	6083	2181
6434	6577	2467
7273	7380	2611
8059	8862	2719
11176	11308	3523
11380	11603	3656
0	160	0
235	344	161
456	518	271
0	68	0
150	263	69
412	497	183
547	671	269
720	1246	394
1389	1691	921
1740	2340	1224
0	550	0
605	888	551
0	228	0
330	643	229
699	1013	543
1204	1443	858
1487	1692	1098
1734	1910	1304
1957	2066	1481
2114	2315	1591
2360	2450	1793
2818	3015	1884
3067	3199	2082
0	376	0
427	916	377
1204	1550	867
0	150	0
419	732	151
798	1112	465
1156	1389	780
1431	1636	1014
1751	1927	1220
1974	2083	1397
2133	2334	1507
2382	2469	1709
2787	2984	1797
3367	3475	1995
0	449	0
539	624	450
0	200	0
257	570	201
622	936	515
1230	1463	830
1512	1717	1064
1766	1942	1270
2143	2252	1447
2300	2501	1557
2567	2654	1759
2702	2899	1847
2947	3121	2045
0	176	0
221	522	177
566	880	479
1163	1396	794
1443	1648	1028
1695	1871	1234
1951	2060	1411
2697	2898	1521
2948	3035	1723
3080	3277	1811
3593	3716	2009
0	168	0
213	514	169
558	872	471
1155	1388	786
1435	1640	1020
1687	1863	1226
1943	2052	1403
2689	2890	1513
2940	3027	1715
3072	3275	1803
3585	3680	2007
0	412	0
462	549	413
594	791	501
1107	1230	699
0	199	0
252	538	200
587	901	487
981	1214	802
1259	1464	1036
1506	1682	1242
1739	1848	1419
6232	6433	1529
6698	6983	1731
7358	7455	2017
0	164	0
361	684	165
729	788	489
1193	1549	549
0	87	0
134	361	88
406	645	316
918	1301	556
0	351	0
402	900	352
1367	1744	851
1793	2098	1229
2146	2215	1535
2268	2489	1605
0	350	0
401	899	351
1366	1743	850
1792	2097	1228
2145	2214	1534
2267	2363	1604
2407	2485	1701
0	143	0
192	272	144
316	688	225
950	1116	598
1164	1268	765
1327	1982	870
2030	2126	1526
2562	2755	1623
2801	3044	1817
3092	3211	2061
3652	3750	2181
3802	4232	2280
4289	4435	2711
4488	4609	2858
5576	5838	2980
5884	6018	3243
6074	6475	3378
0	138	0
187	267	139
311	683	220
945	1111	593
1159	1263	760
1322	1977	865
2025	2121	1521
2557	2750	1618
2796	3039	1812
3087	3206	2056
3647	3745	2176
3797	4227	2275
4284	4430	2706
4471	4604	2853
5571	5833	2987
5879	6013	3250
6069	6470	3385
0	136	0
783	915	137
970	1040	270
1090	1261	341
1310	1465	513
2552	2623	669
2676	2756	741
2890	3542	822
3641	4030	1475
0	132	0
779	911	133
966	1036	266
1086	1461	337
2548	2619	713
2672	2752	785
2886	3538	866
3637	4033	1519
0	112	0
759	891	113
946	1016	246
1066	1237	317
1286	1441	489
2528	2599	645
2646	2732	717
2866	3518	804
3617	4006	1457
0	132	0
187	257	133
307	682	204
1769	1840	580
1893	1973	652
2107	2759	733
2858	3246	1386
0	132	0
187	257	133
307	478	204
527	682	376
1769	1840	532
1887	1973	604
2107	2759	691
2858	3246	1344
0	132	0
187	257	133
307	478	204
527	682	376
1769	1840	532
1893	1973	604
2107	2759	685
2858	3251	1338
0	74	0
208	860	75
959	1076	728
0	274	0
706	797	275
1993	2094	367
2138	2557	469
2628	2790	889
2918	3076	1052
3127	3264	1211
3332	3496	1349
0	639	0
1835	1936	640
1980	2399	742
2470	2632	1162
2760	2918	1325
2969	3106	1484
3174	3338	1622
0	160	0
204	623	161
694	856	581
984	1142	744
1193	1330	903
1398	1562	1041
0	100	0
146	461	101
502	646	417
690	818	562
1252	1330	691
1377	1673	770
0	171	0
216	877	172
1167	1447	834
1496	1654	1115
0	132	0
177	838	133
1128	1413	795
0	518	0
565	669	519
1027	1144	624
1198	1396	742
1457	1796	941
1853	1952	1281
2309	2402	1381
2792	2879	1475
3132	3236	1563
3287	3690	1668
3738	4026	2072
4485	4624	2361
4667	4797	2501
5084	5370	2632
0	512	0
559	663	513
1021	1138	618
1192	1390	736
1451	1790	935
1847	1946	1275
2303	2396	1375
2810	2873	1469
3126	3230	1533
3281	3684	1638
3732	4020	2042
4479	4618	2331
4661	4791	2471
10718	11004	2602
11052	11124	2889
0	509	0
556	660	510
1018	1135	615
1189	1387	733
1448	1787	932
1844	1943	1272
2300	2393	1372
2783	2870	1466
3123	3227	1554
3278	3681	1659
3729	4017	2063
4476	4615	2352
4658	4788	2492
10715	11001	2623
11049	11125	2910
0	508	0
555	659	509
1017	1134	614
1188	1386	732
1447	1786	931
1843	1942	1271
2299	2392	1371
2806	2869	1465
3122	3226	1529
3277	3680	1634
3728	4016	2038
4475	4614	2327
4657	4787	2467
5074	5353	2598
0	369	0
414	499	370
629	749	456
797	990	577
1035	1144	771
1221	1296	881
1533	1627	957
1671	1807	1052
1854	2108	1189
2347	2505	1444
2554	2861	1603
2904	3026	1911
3080	3128	2034
3530	3649	2083
3695	3761	2203
0	1082	0
0	127	0
231	382	128
565	777	280
1032	1134	493
1182	1263	596
1500	1703	678
1763	1900	882
0	183	0
236	382	184
437	530	331
0	193	0
418	447	194
491	605	224
0	193	0
391	447	194
491	648	251
0	146	0
344	400	147
444	476	204
0	146	0
371	400	147
444	476	177
0	146	0
254	400	147
444	551	294
0	138	0
183	329	139
1572	2197	286
2247	2393	912
2520	2708	1059
0	77	0
1320	1694	78
1772	1945	453
1995	2141	627
2268	2456	774
0	142	0
186	332	143
761	971	290
0	186	0
233	379	187
686	833	334
0	127	0
430	587	128
992	1204	286
1253	1443	499
1736	1939	690
1987	2118	894
0	221	0
760	936	222
989	1387	399
0	326	0
370	669	327
711	964	627
0	399	0
917	1219	400
1275	1638	703
0	195	0
270	533	196
889	1194	460
1240	1410	766
1716	1988	937
0	139	0
329	447	140
1095	1310	259
1356	1574	475
1626	1983	694
0	86	0
131	343	87
582	1248	300
1510	1565	967
0	101	0
146	358	102
407	1073	315
1147	1202	982
0	338	0
0	111	0
214	405	112
454	777	304
945	1334	628
1377	1493	1018
1537	1786	1135
0	331	0
812	1885	332
0	125	0
224	355	126
406	564	258
617	730	417
0	175	0
220	337	176
848	903	294
0	369	0
427	537	370
582	650	481
699	797	550
844	935	649
988	1664	741
1710	1812	1418
0	209	0
681	854	210
0	39	0
91	171	40
216	286	121
0	275	0
430	529	276
0	200	0
0	77	0
217	547	78
0	78	0
301	433	79
482	550	212
600	684	281
731	939	366
3872	4040	575
4097	4193	744
4241	4381	841
4425	4789	982
4838	5014	1347
0	78	0
301	433	79
482	550	212
600	684	281
731	902	366
3872	4040	538
4097	4193	707
4241	4789	804
4838	5027	1353
0	78	0
301	433	79
482	550	212
600	684	281
731	902	366
3872	4040	538
4097	4193	707
4241	4381	804
4436	4789	945
4838	5031	1299
0	78	0
301	433	79
482	550	212
600	684	281
731	939	366
3872	4040	575
4097	4193	744
4241	4381	841
4436	4789	982
4838	5033	1336
0	337	0
386	572	338
0	271	0
317	403	272
0	96	0
142	413	97
0	105	0
151	386	106
0	293	0
690	869	294
0	172	0
234	916	173
0	160	0
214	646	161
0	251	0
312	766	252
0	770	0
0	767	0
0	432	0
483	656	433
703	961	607
1409	1636	866
0	399	0
444	623	400
669	914	580
0	398	0
443	622	399
668	920	579
965	1144	832
0	641	0
0	312	0
357	427	313
472	622	384
686	757	535
1266	1385	607
1684	1818	727
1918	2049	862
0	287	0
332	402	288
447	597	359
661	738	510
1241	1360	588
1659	1793	708
1893	2056	843
0	270	0
443	747	271
794	974	576
0	220	0
352	653	221
740	934	523
0	254	0
323	498	255
550	733	431
778	981	615
1030	1390	819
0	61	0
127	368	62
429	604	304
652	832	480
880	1083	661
1272	1511	865
0	321	0
825	1000	322
1053	1233	498
1284	1466	679
1510	1853	862
0	227	0
731	906	228
959	1139	404
1190	1368	585
1416	1748	764
0	1357	0
1827	2059	1358
2108	2413	1591
2515	2745	1897
2825	2963	2128
3079	3732	2267
0	74	0
1258	1499	75
1547	1758	317
1847	1980	529
2057	3716	663
0	832	0
1114	1342	833
1443	2713	1062
0	532	0
575	825	533
872	1331	784
0	268	0
332	746	269
0	367	0
412	509	368
1185	2044	466
0	617	0
1186	1315	618
1688	2037	748
2501	2807	1098
0	230	0
281	439	231
812	1044	390
1092	1228	623
1441	1615	760
1664	1747	935
1797	2063	1019
2972	3090	1286
0	216	0
276	434	217
807	1039	376
1087	1223	609
1436	1610	746
1659	1742	921
1792	2058	1005
2967	3069	1272
0	166	0
267	367	167
412	710	268
1326	1426	567
0	98	0
245	420	99
493	659	275
0	200	0
306	440	201
483	570	336
621	759	424
0	243	0
637	752	244
1217	1376	360
1934	2110	520
2161	2281	697
2330	2567	818
2734	2929	1056
0	149	0
707	883	150
934	1054	327
1103	1340	448
1507	1594	686
0	1034	0
1084	1363	1035
1417	1707	1315
1757	1950	1606
2007	2075	1800
2130	2166	1869
2273	2382	1906
2431	2517	2016
2568	2747	2103
2797	3188	2283
3237	3365	2675
0	463	0
509	683	464
0	76	0
122	260	77
0	634	0
681	745	635
797	928	700
975	1037	832
1088	1234	895
1283	1369	1042
1417	1768	1129
0	113	0
166	351	114
490	798	300
846	1139	609
1188	1300	903
1347	1464	1016
1511	1654	1134
1701	1872	1278
1919	2241	1450
0	187	0
326	634	188
682	975	497
1024	1136	791
1183	1300	904
1347	1490	1022
1537	1708	1166
1755	2077	1338
0	324	0
380	969	325
1093	1219	915
1268	1369	1042
0	536	0
595	931	537
981	1052	874
0	219	0
281	398	220
447	579	338
0	274	0
328	1065	275
1120	1224	1013
0	100	0
145	294	101
344	438	251
485	778	346
828	1245	640
0	322	0
541	706	323
982	1051	489
0	211	0
693	837	212
880	975	357
1074	1386	453
0	201	0
683	827	202
870	965	347
1064	1238	443
1979	2029	618
2176	2230	669
3514	3589	724
3637	3673	800
3728	3878	837
3926	4198	988
0	24	0
1308	1383	25
1431	1467	101
1522	1672	138
1720	1844	289
0	395	0
445	897	396
965	1691	849
1751	1967	1576
0	40	0
89	177	41
227	385	130
432	743	289
968	1164	601
1299	1567	798
1611	1936	1067
0	88	0
138	296	89
343	654	248
879	1075	560
1210	1478	757
1522	1853	1026
0	130	0
183	687	131
736	1019	636
1069	1214	920
1265	1856	1066
1902	2447	1658
2498	3274	2204
0	115	0
168	672	116
721	1004	621
1054	1199	905
1250	1841	1051
1887	2432	1643
2483	3264	2189
0	359	0
405	504	360
553	711	460
824	1043	619
1132	1691	839
1737	3045	1399
3096	3302	2708
3352	3422	2915
0	359	0
405	504	360
553	711	460
824	1043	619
1132	1691	839
1737	3045	1399
3096	3302	2708
3352	3425	2915
3575	3682	2989
0	114	0
161	363	115
408	574	318
624	784	485
832	968	646
1016	1146	783
1194	1373	914
1424	1556	1094
1630	1840	1227
1891	1995	1438
2044	2154	1543
2204	2307	1654
2357	2719	1758
0	392	0
0	411	0
693	1391	412
0	379	0
723	908	380
0	308	0
0	52	0
400	919	53
970	1262	573
1307	1441	866
1488	1652	1001
2563	2851	1166
3129	3244	1455
4256	4399	1571
0	58	0
244	522	59
801	915	338
1121	1230	453
1281	1395	563
1442	1780	678
2951	3217	1017
0	68	0
404	1034	69
1244	1363	700
1413	1634	820
1701	1845	1042
0	168	0
712	1342	169
1388	1522	800
1590	1811	935
2258	2395	1157
0	86	0
475	996	87
1042	1153	609
1461	1574	721
1617	1838	835
1885	2100	1057
0	56	0
129	650	57
697	808	579
2367	2480	691
2526	2747	805
2793	3038	1027
0	116	0
193	552	117
868	1118	477
0	223	0
389	552	224
0	343	0
546	826	344
906	1181	625
0	295	0
348	464	296
0	95	0
0	162	0
437	1406	163
0	88	0
1193	1385	89
0	159	0
873	1129	160
1183	1267	417
1856	1953	502
1999	2166	600
2213	2307	768
2360	2473	863
2578	2655	977
6437	6476	1055
0	158	0
872	1128	159
1182	1266	416
1855	1952	501
1998	2165	599
2212	2306	767
2359	2472	862
2577	2660	976
0	87	0
801	1057	88
1102	1195	345
1784	1881	439
1927	2094	537
2141	2235	705
2288	2401	800
2506	2569	914
0	87	0
801	1057	88
1102	1195	345
1784	1881	439
1927	2094	537
2141	2235	705
2288	2401	800
2506	2583	914
2793	2826	992
0	87	0
801	1057	88
1102	1195	345
1784	1881	439
1927	2094	537
2141	2235	705
2288	2401	800
2506	2583	914
6365	6380	992
0	325	0
407	812	326
887	1017	732
0	442	0
498	975	443
1029	1729	921
0	201	0
256	494	202
547	780	441
830	985	675
1035	1145	831
1204	1410	942
0	198	0
253	491	199
544	777	438
827	988	672
1032	1142	834
1201	1407	945
0	158	0
213	302	159
356	482	249
0	318	0
478	583	319
632	791	425
0	318	0
478	583	319
632	799	425
0	192	0
239	356	193
402	1268	311
1362	2022	1178
0	86	0
9096	9448	87
9514	9622	440
9667	9979	549
10385	10448	862
11031	11111	926
11219	11328	1007
11378	11518	1117
11570	11892	1258
0	117	0
162	417	118
468	719	374
766	816	626
860	941	677
989	1107	759
1654	1794	878
1842	1969	1019
0	263	0
329	437	264
482	794	373
1200	1263	686
1846	1926	750
2034	2143	831
2193	2333	941
2385	2595	1082
0	1244	0
1290	1491	1245
1592	1803	1447
1957	2566	1659
2616	2824	2269
2868	2916	2478
0	482	0
528	729	483
830	1041	685
1195	1813	897
1854	2062	1516
2106	2199	1725
0	123	0
170	316	124
414	532	271
856	907	390
2589	2716	442
2760	3044	570
3091	3318	855
4353	4457	1083
5568	5899	1188
6256	6411	1520
7102	7388	1676
7432	7987	1963
0	6	0
104	222	7
546	597	126
2279	2406	178
2450	2734	306
2781	3008	591
4043	4147	819
5258	5589	924
5946	6101	1256
6792	7078	1412
7122	7276	1699
0	101	0
144	325	102
565	808	284
859	1074	528
1122	1307	744
0	520	0
569	770	521
828	1039	723
1261	1663	935
1709	1891	1338
0	55	0
434	1100	56
1340	1552	723
1601	1681	936
0	11	0
60	411	12
872	1083	364
1130	1334	576
1383	1750	781
0	336	0
687	810	337
859	1103	461
1819	1997	706
2084	2395	885
3165	3631	1197
3959	4046	1664
4105	4284	1752
5082	5175	1932
14194	14260	2026
0	336	0
687	810	337
859	1103	461
1819	1997	706
2084	2395	885
3165	3631	1197
3959	4046	1664
4105	4284	1752
5082	5175	1932
14194	14258	2026
14840	14900	2091
0	335	0
686	809	336
858	1102	460
1818	1996	705
2083	2394	884
3038	3115	1196
3164	3630	1274
3958	4045	1741
4104	4283	1829
5081	5155	2009
0	335	0
686	809	336
858	1102	460
1818	1996	705
2083	2394	884
3164	3630	1196
3958	4045	1663
4104	4283	1751
5081	5174	1931
0	91	0
275	388	92
510	632	206
680	754	329
797	1136	404
1839	2149	744
0	758	0
896	1375	759
1419	1720	1239
0	100	0
157	321	101
368	623	266
667	1056	522
1375	1590	912
1656	2083	1128
0	12	0
3816	3892	13
4263	4523	90
4567	4640	351
4779	4992	425
5740	5861	639
5909	5989	761
6037	6190	842
0	76	0
447	707	77
751	824	338
963	1176	412
1924	2045	626
2093	2173	748
2221	2447	829
0	74	0
445	705	75
749	810	336
961	1174	398
1922	2043	612
2091	2171	734
2219	2448	815
0	146	0
232	317	147
361	492	233
537	762	365
0	18	0
65	189	19
233	364	144
409	634	276
0	53	0
98	244	54
0	754	0
800	982	755
1030	1258	938
1311	1509	1167
0	44	0
97	197	45
247	331	146
376	501	231
545	667	357
754	1158	480
0	219	0
6673	6765	220
6811	6906	313
6953	7070	409
7803	8337	527
0	96	0
527	619	97
665	760	190
807	924	286
1657	1810	404
0	531	0
967	1084	532
4433	4599	650
5436	5626	817
5691	5814	1008
0	134	0
384	629	135
905	1024	381
1081	1248	501
0	440	0
622	812	441
862	988	632
0	439	0
741	811	440
861	1520	511
0	281	0
0	653	0
707	1104	654
1220	1528	1052
1582	1901	1361
1951	2719	1681
2770	2874	2450
2921	2988	2555
3045	3140	2623
0	653	0
707	1104	654
1220	1528	1052
1582	1901	1361
1951	2719	1681
2770	2874	2450
2921	2988	2555
3045	3134	2623
3185	3312	2713
0	516	0
570	967	517
1083	1391	915
1445	1764	1224
1814	2589	1544
2633	2737	2320
2784	2851	2425
2908	2941	2493
0	62	0
451	743	63
794	933	356
1323	1839	496
4229	4320	1013
4798	5114	1105
5442	6001	1422
6053	6726	1982
0	257	0
308	447	258
837	1353	398
3743	3834	915
4312	4628	1007
4956	5515	1324
5567	6268	1884
0	439	0
893	961	440
1195	1315	509
1414	1543	630
1771	2073	760
2637	2913	1063
3214	3360	1340
4471	4685	1487
0	437	0
